http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81647075
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81647101
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81647261
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81647464
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81647650
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81647803
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81647955
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81648238
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81648244
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81648249
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81648488
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81648759
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q81649194
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82711050
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82711103
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82711208
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82711271
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82711990
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82779407
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82788478
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82789099
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82789727
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82790073
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82790402
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82790766
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q82790954
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q83432122
http://www.wikidata.org/entity/Q110971	http://www.wikidata.org/entity/Q84232053
http://www.wikidata.org/entity/Q123960	http://www.wikidata.org/entity/Q61874827
http://www.wikidata.org/entity/Q126400	http://www.wikidata.org/entity/Q85106224
http://www.wikidata.org/entity/Q129228	http://www.wikidata.org/entity/Q80192005
http://www.wikidata.org/entity/Q160702	http://www.wikidata.org/entity/Q12908742
http://www.wikidata.org/entity/Q154691	http://www.wikidata.org/entity/Q5980826
http://www.wikidata.org/entity/Q132805	http://www.wikidata.org/entity/Q81724988
http://www.wikidata.org/entity/Q161933	http://www.wikidata.org/entity/Q83407761
http://www.wikidata.org/entity/Q164566	http://www.wikidata.org/entity/Q78895908
http://www.wikidata.org/entity/Q156501	http://www.wikidata.org/entity/Q79437032
http://www.wikidata.org/entity/Q156501	http://www.wikidata.org/entity/Q79437325
http://www.wikidata.org/entity/Q174210	http://www.wikidata.org/entity/Q3346035
http://www.wikidata.org/entity/Q174210	http://www.wikidata.org/entity/Q3887148
http://www.wikidata.org/entity/Q170472	http://www.wikidata.org/entity/Q6130639
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q78602093
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q78602821
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q78603126
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q78636474
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q78637009
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q78637584
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q80799415
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q80800795
http://www.wikidata.org/entity/Q174880	http://www.wikidata.org/entity/Q80801624
http://www.wikidata.org/entity/Q160263	http://www.wikidata.org/entity/Q30527742
http://www.wikidata.org/entity/Q188859	http://www.wikidata.org/entity/Q83195223
http://www.wikidata.org/entity/Q186317	http://www.wikidata.org/entity/Q1164291
http://www.wikidata.org/entity/Q196546	http://www.wikidata.org/entity/Q80632252
http://www.wikidata.org/entity/Q205772	http://www.wikidata.org/entity/Q82555748
http://www.wikidata.org/entity/Q193346	http://www.wikidata.org/entity/Q1304711
http://www.wikidata.org/entity/Q193346	http://www.wikidata.org/entity/Q1476241
http://www.wikidata.org/entity/Q193346	http://www.wikidata.org/entity/Q15241104
http://www.wikidata.org/entity/Q207000	http://www.wikidata.org/entity/Q85091520
http://www.wikidata.org/entity/Q212639	http://www.wikidata.org/entity/Q79982873
http://www.wikidata.org/entity/Q210669	http://www.wikidata.org/entity/Q2276991
http://www.wikidata.org/entity/Q214328	http://www.wikidata.org/entity/Q82781614
http://www.wikidata.org/entity/Q216466	http://www.wikidata.org/entity/Q28518610
http://www.wikidata.org/entity/Q218690	http://www.wikidata.org/entity/Q84312929
http://www.wikidata.org/entity/Q238890	http://www.wikidata.org/entity/Q78922743
http://www.wikidata.org/entity/Q238890	http://www.wikidata.org/entity/Q78923102
http://www.wikidata.org/entity/Q238702	http://www.wikidata.org/entity/Q84947668
http://www.wikidata.org/entity/Q220480	http://www.wikidata.org/entity/Q80229150
http://www.wikidata.org/entity/Q270635	http://www.wikidata.org/entity/Q5980673
http://www.wikidata.org/entity/Q272076	http://www.wikidata.org/entity/Q1673215
http://www.wikidata.org/entity/Q274317	http://www.wikidata.org/entity/Q8776471
http://www.wikidata.org/entity/Q312458	http://www.wikidata.org/entity/Q85377955
http://www.wikidata.org/entity/Q312519	http://www.wikidata.org/entity/Q85088304
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81742387
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81742496
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81742734
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81742806
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81743199
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81743305
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81743400
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81743540
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81743850
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81744041
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81744259
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81744451
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81744860
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81744942
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81745276
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81745420
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81745520
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81745807
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81746017
http://www.wikidata.org/entity/Q318391	http://www.wikidata.org/entity/Q81746314
http://www.wikidata.org/entity/Q319919	http://www.wikidata.org/entity/Q79319912
http://www.wikidata.org/entity/Q315910	http://www.wikidata.org/entity/Q83644732
http://www.wikidata.org/entity/Q322341	http://www.wikidata.org/entity/Q65555135
http://www.wikidata.org/entity/Q334965	http://www.wikidata.org/entity/Q85109628
http://www.wikidata.org/entity/Q335143	http://www.wikidata.org/entity/Q84563827
http://www.wikidata.org/entity/Q366266	http://www.wikidata.org/entity/Q287838
http://www.wikidata.org/entity/Q366266	http://www.wikidata.org/entity/Q1093184
http://www.wikidata.org/entity/Q366266	http://www.wikidata.org/entity/Q3725401
http://www.wikidata.org/entity/Q366266	http://www.wikidata.org/entity/Q4014724
http://www.wikidata.org/entity/Q366266	http://www.wikidata.org/entity/Q79755033
http://www.wikidata.org/entity/Q366266	http://www.wikidata.org/entity/Q79755645
http://www.wikidata.org/entity/Q368862	http://www.wikidata.org/entity/Q85398862
http://www.wikidata.org/entity/Q385595	http://www.wikidata.org/entity/Q78229601
http://www.wikidata.org/entity/Q386721	http://www.wikidata.org/entity/Q81095975
http://www.wikidata.org/entity/Q430182	http://www.wikidata.org/entity/Q80462747
http://www.wikidata.org/entity/Q441152	http://www.wikidata.org/entity/Q16131237
http://www.wikidata.org/entity/Q446980	http://www.wikidata.org/entity/Q12405755
http://www.wikidata.org/entity/Q446980	http://www.wikidata.org/entity/Q83975723
http://www.wikidata.org/entity/Q444852	http://www.wikidata.org/entity/Q83620443
http://www.wikidata.org/entity/Q455140	http://www.wikidata.org/entity/Q12899577
http://www.wikidata.org/entity/Q457923	http://www.wikidata.org/entity/Q55614017
http://www.wikidata.org/entity/Q460202	http://www.wikidata.org/entity/Q465573
http://www.wikidata.org/entity/Q464264	http://www.wikidata.org/entity/Q78354160
http://www.wikidata.org/entity/Q464264	http://www.wikidata.org/entity/Q78354986
http://www.wikidata.org/entity/Q464264	http://www.wikidata.org/entity/Q78356540
http://www.wikidata.org/entity/Q464264	http://www.wikidata.org/entity/Q81404704
http://www.wikidata.org/entity/Q464264	http://www.wikidata.org/entity/Q83972682
http://www.wikidata.org/entity/Q465644	http://www.wikidata.org/entity/Q12948574
http://www.wikidata.org/entity/Q481474	http://www.wikidata.org/entity/Q84940538
http://www.wikidata.org/entity/Q477999	http://www.wikidata.org/entity/Q81318564
http://www.wikidata.org/entity/Q472623	http://www.wikidata.org/entity/Q79793224
http://www.wikidata.org/entity/Q472623	http://www.wikidata.org/entity/Q80194140
http://www.wikidata.org/entity/Q501305	http://www.wikidata.org/entity/Q79384785
http://www.wikidata.org/entity/Q511168	http://www.wikidata.org/entity/Q83343645
http://www.wikidata.org/entity/Q516375	http://www.wikidata.org/entity/Q53338645
http://www.wikidata.org/entity/Q516375	http://www.wikidata.org/entity/Q80131130
http://www.wikidata.org/entity/Q516375	http://www.wikidata.org/entity/Q80195055
http://www.wikidata.org/entity/Q516375	http://www.wikidata.org/entity/Q80195119
http://www.wikidata.org/entity/Q517118	http://www.wikidata.org/entity/Q78158802
http://www.wikidata.org/entity/Q542184	http://www.wikidata.org/entity/Q78558047
http://www.wikidata.org/entity/Q548156	http://www.wikidata.org/entity/Q84702880
http://www.wikidata.org/entity/Q552255	http://www.wikidata.org/entity/Q920424
http://www.wikidata.org/entity/Q557305	http://www.wikidata.org/entity/Q60748857
http://www.wikidata.org/entity/Q563549	http://www.wikidata.org/entity/Q84073176
http://www.wikidata.org/entity/Q580695	http://www.wikidata.org/entity/Q25506812
http://www.wikidata.org/entity/Q589785	http://www.wikidata.org/entity/Q83489973
http://www.wikidata.org/entity/Q609696	http://www.wikidata.org/entity/Q80325601
http://www.wikidata.org/entity/Q609875	http://www.wikidata.org/entity/Q83407686
http://www.wikidata.org/entity/Q649257	http://www.wikidata.org/entity/Q81723485
http://www.wikidata.org/entity/Q671852	http://www.wikidata.org/entity/Q77331532
http://www.wikidata.org/entity/Q677706	http://www.wikidata.org/entity/Q5232230
http://www.wikidata.org/entity/Q677706	http://www.wikidata.org/entity/Q5429285
http://www.wikidata.org/entity/Q677706	http://www.wikidata.org/entity/Q7936347
http://www.wikidata.org/entity/Q677706	http://www.wikidata.org/entity/Q24030865
http://www.wikidata.org/entity/Q677706	http://www.wikidata.org/entity/Q56639549
http://www.wikidata.org/entity/Q697179	http://www.wikidata.org/entity/Q64759374
http://www.wikidata.org/entity/Q692160	http://www.wikidata.org/entity/Q78165417
http://www.wikidata.org/entity/Q725467	http://www.wikidata.org/entity/Q82811147
http://www.wikidata.org/entity/Q726040	http://www.wikidata.org/entity/Q78939643
http://www.wikidata.org/entity/Q726040	http://www.wikidata.org/entity/Q78939910
http://www.wikidata.org/entity/Q730330	http://www.wikidata.org/entity/Q9001960
http://www.wikidata.org/entity/Q736924	http://www.wikidata.org/entity/Q12383847
http://www.wikidata.org/entity/Q736924	http://www.wikidata.org/entity/Q20534320
http://www.wikidata.org/entity/Q741862	http://www.wikidata.org/entity/Q83142747
http://www.wikidata.org/entity/Q738649	http://www.wikidata.org/entity/Q5761420
http://www.wikidata.org/entity/Q807952	http://www.wikidata.org/entity/Q12900288
http://www.wikidata.org/entity/Q864094	http://www.wikidata.org/entity/Q84365151
http://www.wikidata.org/entity/Q864094	http://www.wikidata.org/entity/Q84365162
http://www.wikidata.org/entity/Q867158	http://www.wikidata.org/entity/Q51420323
http://www.wikidata.org/entity/Q867158	http://www.wikidata.org/entity/Q80081542
http://www.wikidata.org/entity/Q922457	http://www.wikidata.org/entity/Q81720238
http://www.wikidata.org/entity/Q940594	http://www.wikidata.org/entity/Q6880347
http://www.wikidata.org/entity/Q966679	http://www.wikidata.org/entity/Q421492
http://www.wikidata.org/entity/Q979098	http://www.wikidata.org/entity/Q83435236
http://www.wikidata.org/entity/Q979098	http://www.wikidata.org/entity/Q83435435
http://www.wikidata.org/entity/Q1064279	http://www.wikidata.org/entity/Q77982122
http://www.wikidata.org/entity/Q1079854	http://www.wikidata.org/entity/Q81202670
http://www.wikidata.org/entity/Q1079854	http://www.wikidata.org/entity/Q85124730
http://www.wikidata.org/entity/Q1079854	http://www.wikidata.org/entity/Q85124956
http://www.wikidata.org/entity/Q1079854	http://www.wikidata.org/entity/Q85125587
http://www.wikidata.org/entity/Q1130219	http://www.wikidata.org/entity/Q78016957
http://www.wikidata.org/entity/Q1131880	http://www.wikidata.org/entity/Q83408568
http://www.wikidata.org/entity/Q1236351	http://www.wikidata.org/entity/Q84702889
http://www.wikidata.org/entity/Q1246391	http://www.wikidata.org/entity/Q83408638
http://www.wikidata.org/entity/Q1244021	http://www.wikidata.org/entity/Q82929335
http://www.wikidata.org/entity/Q1306701	http://www.wikidata.org/entity/Q84848594
http://www.wikidata.org/entity/Q1334425	http://www.wikidata.org/entity/Q83166920
http://www.wikidata.org/entity/Q1334425	http://www.wikidata.org/entity/Q83167664
http://www.wikidata.org/entity/Q1376025	http://www.wikidata.org/entity/Q65250870
http://www.wikidata.org/entity/Q1368615	http://www.wikidata.org/entity/Q52152782
http://www.wikidata.org/entity/Q1379536	http://www.wikidata.org/entity/Q79963789
http://www.wikidata.org/entity/Q1379536	http://www.wikidata.org/entity/Q79964218
http://www.wikidata.org/entity/Q1379536	http://www.wikidata.org/entity/Q79964430
http://www.wikidata.org/entity/Q1395161	http://www.wikidata.org/entity/Q5980691
http://www.wikidata.org/entity/Q1393315	http://www.wikidata.org/entity/Q3058999
http://www.wikidata.org/entity/Q1426886	http://www.wikidata.org/entity/Q61025595
http://www.wikidata.org/entity/Q1450120	http://www.wikidata.org/entity/Q82535493
http://www.wikidata.org/entity/Q1454740	http://www.wikidata.org/entity/Q79965871
http://www.wikidata.org/entity/Q1454740	http://www.wikidata.org/entity/Q79966363
http://www.wikidata.org/entity/Q1454740	http://www.wikidata.org/entity/Q79966542
http://www.wikidata.org/entity/Q1454740	http://www.wikidata.org/entity/Q79966548
http://www.wikidata.org/entity/Q1454740	http://www.wikidata.org/entity/Q79966549
http://www.wikidata.org/entity/Q1535231	http://www.wikidata.org/entity/Q83709906
http://www.wikidata.org/entity/Q1554819	http://www.wikidata.org/entity/Q80181739
http://www.wikidata.org/entity/Q1554606	http://www.wikidata.org/entity/Q84592087
http://www.wikidata.org/entity/Q1580469	http://www.wikidata.org/entity/Q78931185
http://www.wikidata.org/entity/Q1594833	http://www.wikidata.org/entity/Q80939638
http://www.wikidata.org/entity/Q1609124	http://www.wikidata.org/entity/Q19470690
http://www.wikidata.org/entity/Q1609053	http://www.wikidata.org/entity/Q81908587
http://www.wikidata.org/entity/Q1638370	http://www.wikidata.org/entity/Q80319418
http://www.wikidata.org/entity/Q1685550	http://www.wikidata.org/entity/Q79403728
http://www.wikidata.org/entity/Q1685550	http://www.wikidata.org/entity/Q83560617
http://www.wikidata.org/entity/Q1701700	http://www.wikidata.org/entity/Q78041633
http://www.wikidata.org/entity/Q1749076	http://www.wikidata.org/entity/Q84702883
http://www.wikidata.org/entity/Q1749076	http://www.wikidata.org/entity/Q84702894
http://www.wikidata.org/entity/Q1749076	http://www.wikidata.org/entity/Q84702895
http://www.wikidata.org/entity/Q1867018	http://www.wikidata.org/entity/Q79848370
http://www.wikidata.org/entity/Q1867018	http://www.wikidata.org/entity/Q80123625
http://www.wikidata.org/entity/Q1867018	http://www.wikidata.org/entity/Q80195264
http://www.wikidata.org/entity/Q1867018	http://www.wikidata.org/entity/Q82474245
http://www.wikidata.org/entity/Q1867018	http://www.wikidata.org/entity/Q83351881
http://www.wikidata.org/entity/Q1867018	http://www.wikidata.org/entity/Q84314144
http://www.wikidata.org/entity/Q1960293	http://www.wikidata.org/entity/Q81380234
http://www.wikidata.org/entity/Q2057944	http://www.wikidata.org/entity/Q79393641
http://www.wikidata.org/entity/Q2087685	http://www.wikidata.org/entity/Q79446524
http://www.wikidata.org/entity/Q2087685	http://www.wikidata.org/entity/Q79512511
http://www.wikidata.org/entity/Q2318969	http://www.wikidata.org/entity/Q25523037
http://www.wikidata.org/entity/Q2422261	http://www.wikidata.org/entity/Q83351181
http://www.wikidata.org/entity/Q2428820	http://www.wikidata.org/entity/Q81905973
http://www.wikidata.org/entity/Q2483662	http://www.wikidata.org/entity/Q81319987
http://www.wikidata.org/entity/Q2679389	http://www.wikidata.org/entity/Q50015870
http://www.wikidata.org/entity/Q2833685	http://www.wikidata.org/entity/Q77928371
http://www.wikidata.org/entity/Q2871456	http://www.wikidata.org/entity/Q79838176
http://www.wikidata.org/entity/Q2896618	http://www.wikidata.org/entity/Q85104178
http://www.wikidata.org/entity/Q2898510	http://www.wikidata.org/entity/Q84313766
http://www.wikidata.org/entity/Q2926920	http://www.wikidata.org/entity/Q79052438
http://www.wikidata.org/entity/Q2965031	http://www.wikidata.org/entity/Q81439073
http://www.wikidata.org/entity/Q3023014	http://www.wikidata.org/entity/Q79938311
http://www.wikidata.org/entity/Q3089836	http://www.wikidata.org/entity/Q84945381
http://www.wikidata.org/entity/Q3089836	http://www.wikidata.org/entity/Q84945405
http://www.wikidata.org/entity/Q3093872	http://www.wikidata.org/entity/Q79858037
http://www.wikidata.org/entity/Q3093872	http://www.wikidata.org/entity/Q80631716
http://www.wikidata.org/entity/Q3094041	http://www.wikidata.org/entity/Q52153501
http://www.wikidata.org/entity/Q3109900	http://www.wikidata.org/entity/Q78910223
http://www.wikidata.org/entity/Q3106905	http://www.wikidata.org/entity/Q80440890
http://www.wikidata.org/entity/Q3124212	http://www.wikidata.org/entity/Q81327109
http://www.wikidata.org/entity/Q3147445	http://www.wikidata.org/entity/Q83802947
http://www.wikidata.org/entity/Q3165892	http://www.wikidata.org/entity/Q80534735
http://www.wikidata.org/entity/Q3175754	http://www.wikidata.org/entity/Q78806538
http://www.wikidata.org/entity/Q3175721	http://www.wikidata.org/entity/Q79340176
http://www.wikidata.org/entity/Q3309746	http://www.wikidata.org/entity/Q78149242
http://www.wikidata.org/entity/Q3364708	http://www.wikidata.org/entity/Q83260660
http://www.wikidata.org/entity/Q3379284	http://www.wikidata.org/entity/Q81245927
http://www.wikidata.org/entity/Q3426764	http://www.wikidata.org/entity/Q79019607
http://www.wikidata.org/entity/Q3426764	http://www.wikidata.org/entity/Q79026234
http://www.wikidata.org/entity/Q3525453	http://www.wikidata.org/entity/Q65147079
http://www.wikidata.org/entity/Q3554270	http://www.wikidata.org/entity/Q85088697
http://www.wikidata.org/entity/Q3620203	http://www.wikidata.org/entity/Q82198361
http://www.wikidata.org/entity/Q3656197	http://www.wikidata.org/entity/Q79052819
http://www.wikidata.org/entity/Q3658333	http://www.wikidata.org/entity/Q83365646
http://www.wikidata.org/entity/Q3694305	http://www.wikidata.org/entity/Q78903193
http://www.wikidata.org/entity/Q3893904	http://www.wikidata.org/entity/Q78899936
http://www.wikidata.org/entity/Q3941395	http://www.wikidata.org/entity/Q78354952
http://www.wikidata.org/entity/Q3941395	http://www.wikidata.org/entity/Q78356134
http://www.wikidata.org/entity/Q3941395	http://www.wikidata.org/entity/Q78357649
http://www.wikidata.org/entity/Q3941395	http://www.wikidata.org/entity/Q78375551
http://www.wikidata.org/entity/Q3941395	http://www.wikidata.org/entity/Q78377987
http://www.wikidata.org/entity/Q4157332	http://www.wikidata.org/entity/Q78628387
http://www.wikidata.org/entity/Q4164506	http://www.wikidata.org/entity/Q19236708
http://www.wikidata.org/entity/Q4185228	http://www.wikidata.org/entity/Q85284058
http://www.wikidata.org/entity/Q4236418	http://www.wikidata.org/entity/Q78210826
http://www.wikidata.org/entity/Q4336941	http://www.wikidata.org/entity/Q84355944
http://www.wikidata.org/entity/Q4392448	http://www.wikidata.org/entity/Q84953615
http://www.wikidata.org/entity/Q4392448	http://www.wikidata.org/entity/Q84988161
http://www.wikidata.org/entity/Q4392448	http://www.wikidata.org/entity/Q84988784
http://www.wikidata.org/entity/Q4586038	http://www.wikidata.org/entity/Q78039680
http://www.wikidata.org/entity/Q4718581	http://www.wikidata.org/entity/Q5338138
http://www.wikidata.org/entity/Q4769318	http://www.wikidata.org/entity/Q85019750
http://www.wikidata.org/entity/Q4887918	http://www.wikidata.org/entity/Q17681459
http://www.wikidata.org/entity/Q4935849	http://www.wikidata.org/entity/Q31886898
http://www.wikidata.org/entity/Q4964714	http://www.wikidata.org/entity/Q84565154
http://www.wikidata.org/entity/Q5040572	http://www.wikidata.org/entity/Q83287869
http://www.wikidata.org/entity/Q5056228	http://www.wikidata.org/entity/Q84349831
http://www.wikidata.org/entity/Q5077777	http://www.wikidata.org/entity/Q19088828
http://www.wikidata.org/entity/Q5232685	http://www.wikidata.org/entity/Q78810011
http://www.wikidata.org/entity/Q5233270	http://www.wikidata.org/entity/Q82012956
http://www.wikidata.org/entity/Q5335618	http://www.wikidata.org/entity/Q6128119
http://www.wikidata.org/entity/Q5368667	http://www.wikidata.org/entity/Q28502613
http://www.wikidata.org/entity/Q5368667	http://www.wikidata.org/entity/Q28502617
http://www.wikidata.org/entity/Q5368667	http://www.wikidata.org/entity/Q28518276
http://www.wikidata.org/entity/Q5372895	http://www.wikidata.org/entity/Q42188685
http://www.wikidata.org/entity/Q5396128	http://www.wikidata.org/entity/Q51429434
http://www.wikidata.org/entity/Q5396128	http://www.wikidata.org/entity/Q79383235
http://www.wikidata.org/entity/Q5396128	http://www.wikidata.org/entity/Q79383453
http://www.wikidata.org/entity/Q5481441	http://www.wikidata.org/entity/Q84077577
http://www.wikidata.org/entity/Q5481441	http://www.wikidata.org/entity/Q84078016
http://www.wikidata.org/entity/Q5481441	http://www.wikidata.org/entity/Q84530951
http://www.wikidata.org/entity/Q5481441	http://www.wikidata.org/entity/Q84531798
http://www.wikidata.org/entity/Q5493191	http://www.wikidata.org/entity/Q84758016
http://www.wikidata.org/entity/Q5524148	http://www.wikidata.org/entity/Q80206510
http://www.wikidata.org/entity/Q5539373	http://www.wikidata.org/entity/Q84355999
